growth_rate,Conductance,Time_s,Temperature ( in C ),Catalyst Layer Thickness ( in nm ),Run_ID,Status_of_Exp,,,,,
4.151,0.000214025,1174,625,2,1,Success,,,,,
4.043,0.000213693,1176,625,2,1,Success,,,,,
4.21,0.000213269,1178,625,2,1,Success,,,,,
5.121,0.000213538,1180,625,2,1,Success,,,,,
5.202,0.000212986,1182,625,2,1,Success,,,,,
4.296,0.000213476,1184,625,2,1,Success,,,,,
4.241,0.000213827,1186,625,2,1,Success,,,,,
4.275,0.000212355,1188,625,2,1,Success,,,,,
4.372,0.000213011,1190,625,2,1,Success,,,,,
4.405,0.000213629,1192,625,2,1,Success,,,,,
4.382,0.000213885,1194,625,2,1,Success,,,,,
4.295,0.00021344,1196,625,2,1,Success,,,,,
4.012,0.00021281,1198,625,2,1,Success,,,,,
4.199,0.00021311,1200,625,2,1,Success,,,,,
4.271,0.000212899,1202,625,2,1,Success,,,,,
4.372,0.000212385,1204,625,2,1,Success,,,,,
4.501,0.000212093,1206,625,2,1,Success,,,,,
4.344,0.000212241,1208,625,2,1,Success,,,,,
4.157,0.000212309,1210,625,2,1,Success,,,,,
4.9,0.000212416,1212,625,2,1,Success,,,,,
5.193,0.000212735,1214,625,2,1,Success,,,,,
4.384,0.000213224,1216,625,2,1,Success,,,,,
4.282,0.000213602,1218,625,2,1,Success,,,,,
4.234,0.00021336,1220,625,2,1,Success,,,,,
4.089,0.000213001,1222,625,2,1,Success,,,,,
4.102,0.000213209,1224,625,2,1,Success,,,,,
4.312,0.000213392,1226,625,2,1,Success,,,,,
4.396,0.000213063,1228,625,2,1,Success,,,,,
4.335,0.000211842,1230,625,2,1,Success,,,,,
4.201,0.000213364,1232,625,2,1,Success,,,,,
4.104,0.000213486,1234,625,2,1,Success,,,,,
4.188,0.000212976,1236,625,2,1,Success,,,,,
4.277,0.000213035,1238,625,2,1,Success,,,,,
4.3,0.000212801,1240,625,2,1,Success,,,,,
4.306,0.000214507,1242,625,2,1,Success,,,,,
5.024,0.000213484,1244,625,2,1,Success,,,,,
5.044,0.000212677,1246,625,2,1,Success,,,,,
4.351,0.000213333,1248,625,2,1,Success,,,,,
4.39,0.00021319,1250,625,2,1,Success,,,,,
4.346,0.000212871,1252,625,2,1,Success,,,,,
4.343,0.000213832,1254,625,2,1,Success,,,,,
4.055,0.000212615,1256,625,2,1,Success,,,,,
3.887,0.000212923,1258,625,2,1,Success,,,,,
4.19,0.000212537,1260,625,2,1,Success,,,,,
4.313,0.000214833,1262,625,2,1,Success,,,,,
4.398,0.000214261,1264,625,2,1,Success,,,,,
4.373,0.000212371,1266,625,2,1,Success,,,,,
4.227,0.000213941,1268,625,2,1,Success,,,,,
4.123,0.000213033,1270,625,2,1,Success,,,,,
4.143,0.000212918,1272,625,2,1,Success,,,,,
4.101,0.000213154,1274,625,2,1,Success,,,,,
4.324,0.000213863,1276,625,2,1,Success,,,,,
5.157,0.000213266,1278,625,2,1,Success,,,,,
4.84,0.000212344,1280,625,2,1,Success,,,,,
4.136,0.000212681,1282,625,2,1,Success,,,,,
4.25,0.000212593,1284,625,2,1,Success,,,,,
4.465,0.000212659,1286,625,2,1,Success,,,,,
4.44,0.000214205,1288,625,2,1,Success,,,,,
4.346,0.000212828,1290,625,2,1,Success,,,,,
4.196,0.000214133,1292,625,2,1,Success,,,,,
4.103,0.000214348,1294,625,2,1,Success,,,,,
3.855,0.000214758,1296,625,2,1,Success,,,,,
4.187,0.000213631,1298,625,2,1,Success,,,,,
4.496,0.000214287,1300,625,2,1,Success,,,,,
4.526,0.000213794,1302,625,2,1,Success,,,,,
4.459,0.000214427,1304,625,2,1,Success,,,,,
4.201,0.000213793,1306,625,2,1,Success,,,,,
4.077,0.000213283,1308,625,2,1,Success,,,,,
4.853,0.000213339,1310,625,2,1,Success,,,,,
5.234,0.000212254,1312,625,2,1,Success,,,,,
4.45,0.000212763,1314,625,2,1,Success,,,,,
4.192,0.000211267,1316,625,2,1,Success,,,,,
4.022,0.000214439,1318,625,2,1,Success,,,,,
3.92,0.000214238,1320,625,2,1,Success,,,,,
4.134,0.000213049,1322,625,2,1,Success,,,,,
4.424,0.000212554,1324,625,2,1,Success,,,,,
4.481,0.000212751,1326,625,2,1,Success,,,,,
4.403,0.000212957,1328,625,2,1,Success,,,,,
4.193,0.00021273,1330,625,2,1,Success,,,,,
4.143,0.000211488,1332,625,2,1,Success,,,,,
3.977,0.00021068,1334,625,2,1,Success,,,,,
4.035,0.000211186,1336,625,2,1,Success,,,,,
4.329,0.000212217,1338,625,2,1,Success,,,,,
4.334,0.000211195,1340,625,2,1,Success,,,,,
4.328,0.000210911,1342,625,2,1,Success,,,,,
4.881,0.000210434,1344,625,2,1,Success,,,,,
4.611,0.000211418,1346,625,2,1,Success,,,,,
4.344,0.000212357,1348,625,2,1,Success,,,,,
4.43,0.000212827,1350,625,2,1,Success,,,,,
4.426,0.000210591,1352,625,2,1,Success,,,,,
4.323,0.0002124,1354,625,2,1,Success,,,,,
3.807,0.000212,1356,625,2,1,Success,,,,,
3.65,0.000211835,1358,625,2,1,Success,,,,,
3.74,0.000210794,1360,625,2,1,Success,,,,,
4.213,0.000210616,1362,625,2,1,Success,,,,,
4.566,0.000210079,1364,625,2,1,Success,,,,,
4.591,0.000209686,1366,625,2,1,Success,,,,,
4.383,0.000212294,1368,625,2,1,Success,,,,,
4.067,0.000213183,1370,625,2,1,Success,,,,,
3.688,0.000212089,1372,625,2,1,Success,,,,,
3.688,0.000210608,1374,625,2,1,Success,,,,,
4.934,0.000209683,1376,625,2,1,Success,,,,,
5.316,0.00021121,1378,625,2,1,Success,,,,,
4.296,0.000213231,1380,625,2,1,Success,,,,,
3.978,0.00021315,1382,625,2,1,Success,,,,,
3.627,0.000212845,1384,625,2,1,Success,,,,,
3.741,0.000210911,1386,625,2,1,Success,,,,,
4.182,0.000210443,1388,625,2,1,Success,,,,,
4.544,0.000210777,1390,625,2,1,Success,,,,,
4.556,0.000210942,1392,625,2,1,Success,,,,,
4.506,0.000211501,1394,625,2,1,Success,,,,,
4.223,0.000210889,1396,625,2,1,Success,,,,,
3.707,0.000211542,1398,625,2,1,Success,,,,,
3.54,0.000211158,1400,625,2,1,Success,,,,,
4.207,0.000212721,1402,625,2,1,Success,,,,,
4.446,0.000211505,1404,625,2,1,Success,,,,,
4.468,0.000211317,1406,625,2,1,Success,,,,,
5.068,0.000211308,1408,625,2,1,Success,,,,,
4.357,0.000210658,1410,625,2,1,Success,,,,,
4.016,0.000214025,1412,625,2,1,Success,,,,,
4.435,0.000214789,1414,625,2,1,Success,,,,,
4.624,0.000211913,1416,625,2,1,Success,,,,,
4.571,0.000211861,1418,625,2,1,Success,,,,,
4.211,0.000211276,1420,625,2,1,Success,,,,,
3.827,0.000214833,1422,625,2,1,Success,,,,,
3.571,0.000212566,1424,625,2,1,Success,,,,,
4.042,0.000211462,1426,625,2,1,Success,,,,,
4.275,0.000211593,1428,625,2,1,Success,,,,,
4.532,0.000212298,1430,625,2,1,Success,,,,,
4.516,0.000211623,1432,625,2,1,Success,,,,,
4.383,0.000213437,1434,625,2,1,Success,,,,,
4.207,0.000212754,1436,625,2,1,Success,,,,,
3.84,0.000211147,1438,625,2,1,Success,,,,,
3.653,0.000214023,1440,625,2,1,Success,,,,,
5.035,0.0002143,1442,625,2,1,Success,,,,,
5.288,0.000210563,1444,625,2,1,Success,,,,,
4.239,0.000212388,1446,625,2,1,Success,,,,,
3.956,0.000212346,1448,625,2,1,Success,,,,,
3.658,0.000211778,1450,625,2,1,Success,,,,,
3.694,0.00021202,1452,625,2,1,Success,,,,,
4.073,0.000212189,1454,625,2,1,Success,,,,,
4.378,0.000211943,1456,625,2,1,Success,,,,,
4.537,0.000211257,1458,625,2,1,Success,,,,,
4.279,0.000211381,1460,625,2,1,Success,,,,,
3.989,0.00021161,1462,625,2,1,Success,,,,,
3.651,0.000211604,1464,625,2,1,Success,,,,,
3.675,0.000210006,1466,625,2,1,Success,,,,,
3.834,0.000209502,1468,625,2,1,Success,,,,,
4.32,0.000209248,1470,625,2,1,Success,,,,,
4.581,0.000210165,1472,625,2,1,Success,,,,,
5.069,0.000209555,1474,625,2,1,Success,,,,,
4.36,0.000209919,1476,625,2,1,Success,,,,,
3.806,0.000209698,1478,625,2,1,Success,,,,,
4.214,0.000212675,1480,625,2,1,Success,,,,,
4.519,0.000212006,1482,625,2,1,Success,,,,,
4.48,0.000212083,1484,625,2,1,Success,,,,,
4.406,0.000211957,1486,625,2,1,Success,,,,,
4.179,0.000211463,1488,625,2,1,Success,,,,,
3.675,0.000210811,1490,625,2,1,Success,,,,,
3.496,0.000211019,1492,625,2,1,Success,,,,,
3.857,0.000210291,1494,625,2,1,Success,,,,,
4.296,0.000210151,1496,625,2,1,Success,,,,,
4.408,0.000212592,1498,625,2,1,Success,,,,,
4.5,0.000211637,1500,625,2,1,Success,,,,,
4.369,0.000212036,1502,625,2,1,Success,,,,,
4.056,0.000212337,1504,625,2,1,Success,,,,,
4.521,0.000209568,1506,625,2,1,Success,,,,,
4.807,0.00021105,1508,625,2,1,Success,,,,,
5.718,0.000211334,1510,625,2,1,Success,,,,,
4.192,0.000210657,1512,625,2,1,Success,,,,,
4.429,0.000210112,1514,625,2,1,Success,,,,,
4.537,0.00021043,1516,625,2,1,Success,,,,,
4.382,0.000210029,1518,625,2,1,Success,,,,,
4.018,0.000209873,1520,625,2,1,Success,,,,,
3.523,0.000209998,1522,625,2,1,Success,,,,,
3.442,0.000210001,1524,625,2,1,Success,,,,,
3.987,0.000209889,1526,625,2,1,Success,,,,,
4.25,0.00021214,1528,625,2,1,Success,,,,,
5.145,0.00021148,1530,625,2,1,Success,,,,,
4.641,0.000211398,1532,625,2,1,Success,,,,,
3.647,0.000211203,1534,625,2,1,Success,,,,,
3.724,0.000211925,1536,625,2,1,Success,,,,,
3.999,0.000212373,1538,625,2,1,Success,,,,,
4.284,0.000211827,1540,625,2,1,Success,,,,,
4.343,0.000212178,1542,625,2,1,Success,,,,,
4.243,0.000211818,1544,625,2,1,Success,,,,,
3.929,0.000212871,1546,625,2,1,Success,,,,,
3.686,0.000212446,1548,625,2,1,Success,,,,,
3.584,0.00021213,1550,625,2,1,Success,,,,,
3.966,0.000211581,1552,625,2,1,Success,,,,,
4.17,0.00021231,1554,625,2,1,Success,,,,,
4.183,0.000212693,1556,625,2,1,Success,,,,,
4.475,0.000212029,1558,625,2,1,Success,,,,,
4.326,0.000210991,1560,625,2,1,Success,,,,,
4.054,0.000212981,1562,625,2,1,Success,,,,,
4.327,0.0002111,1564,625,2,1,Success,,,,,
4.705,0.000211912,1566,625,2,1,Success,,,,,
4.394,0.000211198,1568,625,2,1,Success,,,,,
4.5,0.000213168,1570,625,2,1,Success,,,,,
4.252,0.000210973,1572,625,2,1,Success,,,,,
3.95,0.000213487,1574,625,2,1,Success,,,,,
3.591,0.000213446,1576,625,2,1,Success,,,,,
3.698,0.000211292,1578,625,2,1,Success,,,,,
4.091,0.000211966,1580,625,2,1,Success,,,,,
4.299,0.000211605,1582,625,2,1,Success,,,,,
4.456,0.000212264,1584,625,2,1,Success,,,,,
4.333,0.000213952,1586,625,2,1,Success,,,,,
4.07,0.000212667,1588,625,2,1,Success,,,,,
3.769,0.00021214,1590,625,2,1,Success,,,,,
3.695,0.000212096,1592,625,2,1,Success,,,,,
3.748,0.000212335,1594,625,2,1,Success,,,,,
5.097,0.000211672,1596,625,2,1,Success,,,,,
5.15,0.000212023,1598,625,2,1,Success,,,,,
4.037,0.00021011,1600,625,2,1,Success,,,,,
3.814,0.000211207,1602,625,2,1,Success,,,,,
3.484,0.000210321,1604,625,2,1,Success,,,,,
3.804,0.00021147,1606,625,2,1,Success,,,,,
4.103,0.000212481,1608,625,2,1,Success,,,,,
4.314,0.000213104,1610,625,2,1,Success,,,,,
4.297,0.000213654,1612,625,2,1,Success,,,,,
4.354,0.000211706,1614,625,2,1,Success,,,,,
4.046,0.000211018,1616,625,2,1,Success,,,,,
3.704,0.000211337,1618,625,2,1,Success,,,,,
3.557,0.000211061,1620,625,2,1,Success,,,,,
3.551,0.000211013,1622,625,2,1,Success,,,,,
4.129,0.000209903,1624,625,2,1,Success,,,,,
4.321,0.000210114,1626,625,2,1,Success,,,,,
4.508,0.00020993,1628,625,2,1,Success,,,,,
5.054,0.000209803,1630,625,2,1,Success,,,,,
4.274,0.000210599,1632,625,2,1,Success,,,,,
3.534,0.000210816,1634,625,2,1,Success,,,,,
3.901,0.000210064,1636,625,2,1,Success,,,,,
4.295,0.000209356,1638,625,2,1,Success,,,,,
4.445,0.000209492,1640,625,2,1,Success,,,,,
4.424,0.000210484,1642,625,2,1,Success,,,,,
4.105,0.000209019,1644,625,2,1,Success,,,,,
3.636,0.000209419,1646,625,2,1,Success,,,,,
3.535,0.000209655,1648,625,2,1,Success,,,,,
3.498,0.000209972,1650,625,2,1,Success,,,,,
3.971,0.000210626,1652,625,2,1,Success,,,,,
4.324,0.000209032,1654,625,2,1,Success,,,,,
4.457,0.000209431,1656,625,2,1,Success,,,,,
4.43,0.000209799,1658,625,2,1,Success,,,,,
4.272,0.000209956,1660,625,2,1,Success,,,,,
4.417,0.000208342,1662,625,2,1,Success,,,,,
4.384,0.00020974,1664,625,2,1,Success,,,,,
4.192,0.000210292,1666,625,2,1,Success,,,,,
4.292,0.000210961,1668,625,2,1,Success,,,,,
4.471,0.000209115,1670,625,2,1,Success,,,,,
4.333,0.00021024,1672,625,2,1,Success,,,,,
3.889,0.000210673,1674,625,2,1,Success,,,,,
3.447,0.000209889,1676,625,2,1,Success,,,,,
3.227,0.000209759,1678,625,2,1,Success,,,,,
3.593,0.000209182,1680,625,2,1,Success,,,,,
4.026,0.000210428,1682,625,2,1,Success,,,,,
4.397,0.000211089,1684,625,2,1,Success,,,,,
4.517,0.000210226,1686,625,2,1,Success,,,,,
4.252,0.000210214,1688,625,2,1,Success,,,,,
3.96,0.000210664,1690,625,2,1,Success,,,,,
3.599,0.000209145,1692,625,2,1,Success,,,,,
4.092,0.000209517,1694,625,2,1,Success,,,,,
4.711,0.000208839,1696,625,2,1,Success,,,,,
4.499,0.000209102,1698,625,2,1,Success,,,,,
4.294,0.00020865,1700,625,2,1,Success,,,,,
4.001,0.000209502,1702,625,2,1,Success,,,,,
3.759,0.000209549,1704,625,2,1,Success,,,,,
3.245,0.000209039,1706,625,2,1,Success,,,,,
3.323,0.000209838,1708,625,2,1,Success,,,,,
3.704,0.000210089,1710,625,2,1,Success,,,,,
4.263,0.000209247,1712,625,2,1,Success,,,,,
4.478,0.000207819,1714,625,2,1,Success,,,,,
4.386,0.000208177,1716,625,2,1,Success,,,,,
4.16,0.000208178,1718,625,2,1,Success,,,,,
3.828,0.000210041,1720,625,2,1,Success,,,,,
3.296,0.000210323,1722,625,2,1,Success,,,,,
3.419,0.000209793,1724,625,2,1,Success,,,,,
3.431,0.000208986,1726,625,2,1,Success,,,,,
5.044,0.000209172,1728,625,2,1,Success,,,,,
5.101,0.000209373,1730,625,2,1,Success,,,,,
4.038,0.000208909,1732,625,2,1,Success,,,,,
3.683,0.000208856,1734,625,2,1,Success,,,,,
3.105,0.000207848,1736,625,2,1,Success,,,,,
3,0.000207394,1738,625,2,1,Success,,,,,
3.829,0.000206862,1740,625,2,1,Success,,,,,
4.215,0.00020992,1742,625,2,1,Success,,,,,
4.507,0.000208993,1744,625,2,1,Success,,,,,
4.435,0.000208473,1746,625,2,1,Success,,,,,
4.251,0.000209817,1748,625,2,1,Success,,,,,
3.848,0.00020974,1750,625,2,1,Success,,,,,
3.602,0.000210361,1752,625,2,1,Success,,,,,
3.413,0.000211206,1754,625,2,1,Success,,,,,
3.617,0.000210913,1756,625,2,1,Success,,,,,
3.926,0.000209795,1758,625,2,1,Success,,,,,
5.062,0.000211462,1760,625,2,1,Success,,,,,
4.861,0.000207203,1762,625,2,1,Success,,,,,
3.774,0.000208444,1764,625,2,1,Success,,,,,
3.355,0.000209442,1766,625,2,1,Success,,,,,
3.44,0.000208284,1768,625,2,1,Success,,,,,
3.764,0.000208692,1770,625,2,1,Success,,,,,
4.195,0.000210363,1772,625,2,1,Success,,,,,
4.306,0.000209096,1774,625,2,1,Success,,,,,
4.386,0.000210331,1776,625,2,1,Success,,,,,
4.287,0.000209189,1778,625,2,1,Success,,,,,
4.064,0.00020866,1780,625,2,1,Success,,,,,
3.566,0.000207682,1782,625,2,1,Success,,,,,
3.132,0.000207588,1784,625,2,1,Success,,,,,
3.438,0.000208606,1786,625,2,1,Success,,,,,
3.717,0.000208744,1788,625,2,1,Success,,,,,
4.378,0.000208449,1790,625,2,1,Success,,,,,
5.168,0.000207855,1792,625,2,1,Success,,,,,
4.657,0.000207686,1794,625,2,1,Success,,,,,
3.251,0.000206786,1796,625,2,1,Success,,,,,
3.111,0.000207328,1798,625,2,1,Success,,,,,
3.606,0.000207142,1800,625,2,1,Success,,,,,
4.058,0.000208083,1802,625,2,1,Success,,,,,
4.384,0.000207666,1804,625,2,1,Success,,,,,
4.404,0.000207167,1806,625,2,1,Success,,,,,
4.312,0.000207337,1808,625,2,1,Success,,,,,
3.926,0.000207206,1810,625,2,1,Success,,,,,
3.582,0.000206699,1812,625,2,1,Success,,,,,
3.222,0.000207023,1814,625,2,1,Success,,,,,
3.556,0.00020647,1816,625,2,1,Success,,,,,
3.942,0.000206322,1818,625,2,1,Success,,,,,
4.1,0.000207715,1820,625,2,1,Success,,,,,
4.385,0.000206756,1822,625,2,1,Success,,,,,
4.373,0.000207617,1824,625,2,1,Success,,,,,
4.717,0.000207573,1826,625,2,1,Success,,,,,
3.645,0.000207928,1828,625,2,1,Success,,,,,
3.167,0.000209275,1830,625,2,1,Success,,,,,
3.881,0.000209131,1832,625,2,1,Success,,,,,
4.254,0.000208936,1834,625,2,1,Success,,,,,
4.44,0.000207931,1836,625,2,1,Success,,,,,
4.348,0.000209245,1838,625,2,1,Success,,,,,
4.115,0.000208315,1840,625,2,1,Success,,,,,
3.768,0.000208319,1842,625,2,1,Success,,,,,
3.151,0.000207559,1844,625,2,1,Success,,,,,
3.124,0.000208227,1846,625,2,1,Success,,,,,
3.467,0.000209282,1848,625,2,1,Success,,,,,
4.058,0.000209454,1850,625,2,1,Success,,,,,
4.441,0.000208198,1852,625,2,1,Success,,,,,
4.353,0.000208335,1854,625,2,1,Success,,,,,
4.248,0.000208653,1856,625,2,1,Success,,,,,
4.588,0.000210447,1858,625,2,1,Success,,,,,
3.792,0.00021024,1860,625,2,1,Success,,,,,
3.727,0.00020786,1862,625,2,1,Success,,,,,
4.159,0.000207299,1864,625,2,1,Success,,,,,
4.36,0.000209303,1866,625,2,1,Success,,,,,
4.407,0.000209395,1868,625,2,1,Success,,,,,
4.127,0.000209761,1870,625,2,1,Success,,,,,
3.772,0.000208705,1872,625,2,1,Success,,,,,
3.261,0.000209056,1874,625,2,1,Success,,,,,
3.266,0.000210016,1876,625,2,1,Success,,,,,
3.337,0.00020824,1878,625,2,1,Success,,,,,
4.006,0.000207887,1880,625,2,1,Success,,,,,
4.296,0.000207731,1882,625,2,1,Success,,,,,
4.363,0.00020708,1884,625,2,1,Success,,,,,
4.327,0.000207423,1886,625,2,1,Success,,,,,
4.063,0.000206371,1888,625,2,1,Success,,,,,
3.96,0.000208325,1890,625,2,1,Success,,,,,
3.915,0.00020862,1892,625,2,1,Success,,,,,
4.011,0.000208549,1894,625,2,1,Success,,,,,
4.323,0.000207748,1896,625,2,1,Success,,,,,
4.258,0.000207261,1898,625,2,1,Success,,,,,
4.276,0.000208026,1900,625,2,1,Success,,,,,
4.052,0.000207646,1902,625,2,1,Success,,,,,
3.231,0.000207784,1904,625,2,1,Success,,,,,
2.612,0.000207993,1906,625,2,1,Success,,,,,
3.261,0.000207512,1908,625,2,1,Success,,,,,
3.89,0.00020732,1910,625,2,1,Success,,,,,
4.228,0.000208361,1912,625,2,1,Success,,,,,
4.172,0.000208779,1914,625,2,1,Success,,,,,
4.252,0.000208445,1916,625,2,1,Success,,,,,
4.075,0.000208973,1918,625,2,1,Success,,,,,
3.763,0.000207962,1920,625,2,1,Success,,,,,
3.297,0.000208047,1922,625,2,1,Success,,,,,
3.795,0.000207846,1924,625,2,1,Success,,,,,
4.92,0.000206832,1926,625,2,1,Success,,,,,
4.368,0.00020702,1928,625,2,1,Success,,,,,
4.247,0.000207172,1930,625,2,1,Success,,,,,
3.916,0.000206995,1932,625,2,1,Success,,,,,
3.414,0.000207005,1934,625,2,1,Success,,,,,
3.308,0.000206112,1936,625,2,1,Success,,,,,
3.356,0.000206695,1938,625,2,1,Success,,,,,
3.903,0.000206739,1940,625,2,1,Success,,,,,
4.109,0.00020731,1942,625,2,1,Success,,,,,
4.325,0.000207539,1944,625,2,1,Success,,,,,
4.31,0.000207807,1946,625,2,1,Success,,,,,
4.17,0.000207117,1948,625,2,1,Success,,,,,
3.783,0.000206885,1950,625,2,1,Success,,,,,
3.258,0.000205777,1952,625,2,1,Success,,,,,
2.998,0.000206142,1954,625,2,1,Success,,,,,
4.389,0.000205861,1956,625,2,1,Success,,,,,
5.17,0.000206304,1958,625,2,1,Success,,,,,
4.22,0.000207376,1960,625,2,1,Success,,,,,
3.979,0.000206372,1962,625,2,1,Success,,,,,
3.642,0.000206714,1964,625,2,1,Success,,,,,
3.337,0.000207296,1966,625,2,1,Success,,,,,
3.315,0.00020775,1968,625,2,1,Success,,,,,
3.495,0.000207481,1970,625,2,1,Success,,,,,
4.095,0.000206712,1972,625,2,1,Success,,,,,
4.272,0.000206728,1974,625,2,1,Success,,,,,
4.295,0.000206827,1976,625,2,1,Success,,,,,
4.122,0.000206332,1978,625,2,1,Success,,,,,
3.936,0.000205774,1980,625,2,1,Success,,,,,
3.594,0.00020546,1982,625,2,1,Success,,,,,
2.876,0.000205422,1984,625,2,1,Success,,,,,
2.927,0.000205996,1986,625,2,1,Success,,,,,
3.528,0.000206048,1988,625,2,1,Success,,,,,
4.816,0.000205861,1990,625,2,1,Success,,,,,
4.903,0.000206408,1992,625,2,1,Success,,,,,
3.892,0.000206154,1994,625,2,1,Success,,,,,
3.53,0.000208043,1996,625,2,1,Success,,,,,
3.195,0.000208196,1998,625,2,1,Success,,,,,
3.153,0.000207618,2000,625,2,1,Success,,,,,
3.618,0.000206866,2002,625,2,1,Success,,,,,
4.007,0.000206799,2004,625,2,1,Success,,,,,
4.335,0.000207425,2006,625,2,1,Success,,,,,
4.365,0.000206919,2008,625,2,1,Success,,,,,
4.364,0.000207649,2010,625,2,1,Success,,,,,
3.903,0.000207703,2012,625,2,1,Success,,,,,
3.497,0.000207789,2014,625,2,1,Success,,,,,
3.067,0.000207293,2016,625,2,1,Success,,,,,
3.275,0.000208029,2018,625,2,1,Success,,,,,
3.764,0.000207944,2020,625,2,1,Success,,,,,
4.916,0.00020664,2022,625,2,1,Success,,,,,
4.931,0.000206892,2024,625,2,1,Success,,,,,
3.842,0.000206613,2026,625,2,1,Success,,,,,
3.536,0.000206253,2028,625,2,1,Success,,,,,
2.893,0.000207215,2030,625,2,1,Success,,,,,
3.264,0.000206187,2032,625,2,1,Success,,,,,
3.625,0.000206407,2034,625,2,1,Success,,,,,
4.076,0.000205241,2036,625,2,1,Success,,,,,
4.281,0.000206189,2038,625,2,1,Success,,,,,
4.124,0.000205365,2040,625,2,1,Success,,,,,
4.032,0.000206463,2042,625,2,1,Success,,,,,
3.68,0.00020632,2044,625,2,1,Success,,,,,
3.497,0.000206549,2046,625,2,1,Success,,,,,
3.213,0.000205641,2048,625,2,1,Success,,,,,
3.437,0.000206151,2050,625,2,1,Success,,,,,
3.854,0.000205395,2052,625,2,1,Success,,,,,
4.958,0.00020583,2054,625,2,1,Success,,,,,
4.801,0.000206433,2056,625,2,1,Success,,,,,
3.679,0.000206396,2058,625,2,1,Success,,,,,
3.331,0.000206103,2060,625,2,1,Success,,,,,
3.467,0.000206679,2062,625,2,1,Success,,,,,
3.577,0.000206417,2064,625,2,1,Success,,,,,
3.979,0.000206795,2066,625,2,1,Success,,,,,
4.184,0.000206052,2068,625,2,1,Success,,,,,
4.03,0.000206956,2070,625,2,1,Success,,,,,
4.082,0.000205079,2072,625,2,1,Success,,,,,
3.839,0.000206515,2074,625,2,1,Success,,,,,
3.463,0.000205868,2076,625,2,1,Success,,,,,
3.335,0.000205444,2078,625,2,1,Success,,,,,
3.24,0.00020531,2080,625,2,1,Success,,,,,
3.693,0.00020402,2082,625,2,1,Success,,,,,
3.766,0.000205239,2084,625,2,1,Success,,,,,
4.141,0.000204803,2086,625,2,1,Success,,,,,
5.039,0.000204791,2088,625,2,1,Success,,,,,
4.496,0.000205484,2090,625,2,1,Success,,,,,
3.185,0.000205815,2092,625,2,1,Success,,,,,
3.18,0.000205531,2094,625,2,1,Success,,,,,
3.708,0.00020667,2096,625,2,1,Success,,,,,
3.981,0.000206241,2098,625,2,1,Success,,,,,
3.973,0.000206755,2100,625,2,1,Success,,,,,
4.275,0.000206642,2102,625,2,1,Success,,,,,
4.09,0.000205504,2104,625,2,1,Success,,,,,
3.908,0.00020564,2106,625,2,1,Success,,,,,
3.783,0.000205792,2108,625,2,1,Success,,,,,
3.453,0.000205718,2110,625,2,1,Success,,,,,
3.381,0.000206266,2112,625,2,1,Success,,,,,
3.56,0.000206547,2114,625,2,1,Success,,,,,
3.896,0.000205934,2116,625,2,1,Success,,,,,
4.144,0.000205593,2118,625,2,1,Success,,,,,
5.043,0.000206325,2120,625,2,1,Success,,,,,
4.399,0.000206168,2122,625,2,1,Success,,,,,
3.134,0.000205757,2124,625,2,1,Success,,,,,
3.136,0.000205281,2126,625,2,1,Success,,,,,
3.598,0.000205324,2128,625,2,1,Success,,,,,
4.113,0.000206127,2130,625,2,1,Success,,,,,
4.283,0.000206521,2132,625,2,1,Success,,,,,
4.124,0.000205661,2134,625,2,1,Success,,,,,
4.083,0.000204246,2136,625,2,1,Success,,,,,
3.891,0.000204291,2138,625,2,1,Success,,,,,
3.713,0.000205382,2140,625,2,1,Success,,,,,
3.257,0.00020498,2142,625,2,1,Success,,,,,
3.334,0.000205956,2144,625,2,1,Success,,,,,
3.483,0.000205596,2146,625,2,1,Success,,,,,
3.968,0.000205203,2148,625,2,1,Success,,,,,
4.219,0.000204751,2150,625,2,1,Success,,,,,
5.036,0.000204747,2152,625,2,1,Success,,,,,
